latency#lambda_step_readDDB,latency#SimpleSystemsManagement_AWS::SimpleSystemsManagement,latency#servi-searc.us-west-2.elb.amazonaws.com_remote,latency#AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,latency#PetSearch_AWS::ECS::Fargate,latency#amazon.com_remote,latency#lambdastatusupdater_AWS::Lambda::Function,latency#lambdastatusupdater_AWS::Lambda,latency#servi-lista.us-west-2.elb.amazonaws.com_remote,latency#SimpleNotificationService_AWS::SimpleNotificationService,latency#petInfo_AWS::DynamoDB::Table,latency#lambda_step_readDDB_AWS::Lambda::Function,latency#https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue,latency#AWS::StepFunctions::StateMachine,latency#PetSearch_client,latency#SSM_AWS::SSM,latency#lambda_step_priceGreaterThan55_AWS::Lambda::Function,latency#lambda_step_priceLessThan55_AWS::Lambda::Function,latency#Servi-searc.us-west-2.elb.amazonaws.com_remote,latency#lambda_step_priceLessThan55,latency#lambda_step_priceGreaterThan55_AWS::Lambda,latency#servi-petsi.us-west-2.elb.amazonaws.com_remote,latency#lambda_step_priceLessThan55_AWS::Lambda,latency#petlistadoptions_AWS::ECS::Fargate,latency#PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,latency#lambda_step_readDDB_AWS::Lambda,latency#PGSQL Query_remote,latency#Evidently_AWS::Evidently,latency#DynamoDB_AWS::DynamoDB,latency#petlistadoptions_client,latency#www.amazon.com_remote,latency#adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL,latency#PetSite,latency#payforadoption_AWS::ECS::Container,issue,traffic
0.2595458328125,0.0156861218501913,0.0129616345645,0.0223318229987878,0.0058293218885295,0.0647546804391304,0.0584682684598901,0.0400108643154347,0.0371230939975,0.031036019325,0.0103284578820474,0.3700274626,0.05164945125,2.721999985766667,0.0052103853213137,0.155174404345,3.005744213333333,2.223209059733333,0.0069331169112999,1.04017877235,3.564666743333333,0.0156610012,2.3926666551,0.0209207872816102,0.0505978283620652,0.361000001375,0.0173297410277659,0.3888995647,0.095345735545,4.785656929016113e-05,0.1586431705032608,0.0038391207197878,0.093069014790744,0.223460141312549,0,low_traffic
0.2223213560052941,0.0181810613955555,0.0146384884887708,0.0242523193339999,0.0060998669735899,0.0614500481508602,0.0644527609539784,0.0437526933546236,0.0419291451869767,0.0156045116320163,0.0116088416694582,0.3160688315705882,0.0075349085909908,3.401647073270588,0.0061140012733219,0.1437153395188235,3.0127104285714283,2.60964707,0.0109608241476285,2.418748516,4.11337496375,0.01230311393,3.133833323333333,0.0223938110140424,0.0546021461407526,0.3122941044823529,0.0188140894732258,0.28017559046,0.0749430235629411,4.6879053115844727e-05,0.1331839996988172,0.0041383746863909,0.094986677649852,0.2006217784913592,0,low_traffic
0.3479699293333333,0.017340600219417,0.0150296437087368,0.0231448888755,0.0058096667556416,0.0643022159635416,0.0767524068420833,0.0488541622882291,0.0422427861543478,0.0204291517491666,0.0135734870534212,0.4543215830666667,0.0088425154476145,3.10266669205,0.0046580663083091,0.2122226952966666,3.0087861166666663,1.47094988325,0.0087685077717021,1.3342205262000002,3.55899995,0.01246452331,1.45750009955,0.0221478351618482,0.059281244863125,0.4478332996,0.0180598716306122,0.2821502685,0.1310988266983333,4.565119743347168e-05,0.1365050797373958,0.00401960900275,0.0928410641719775,0.206754298391619,0,low_traffic
0.2476611307357143,0.0159759885699074,0.0301032700867833,0.0214726470723809,0.0065643709047662,0.0666279228686021,0.0617789452949462,0.0457311830145161,0.0461557019799999,0.0208932071562365,0.0130370896422315,0.3452983242571429,0.0095461953056344,3.4377142670357146,0.0026271159819658,0.1730840887028571,3.02031898,2.8345592875,0.0100939598945,1.99456685,3.553999895,0.01350212097,4.379199985,0.0235419327110091,0.0564300988216129,0.3397142886642857,0.0174092708058064,0.30244290825,0.0696068320905714,4.578828811645508e-05,0.1358504935925806,0.0038590951066766,0.0960323214256612,0.2066331025082524,0,low_traffic
0.3352455774066667,0.0171932124601435,0.0147426036649615,0.02439870684875,0.0058955144364526,0.0640540926236956,0.06213573009,0.0422499957234782,0.0395894759359459,0.0182709260381818,0.0145082426231506,0.5197366394999999,0.0136276375146363,2.983933380886667,0.0023482967817964,0.2402578192746666,3.005273695,3.00767421,0.0095461628630545,0.2608616352,3.54016665,0.0157127380325,3.563999883333333,0.0210240374878556,0.0534239074332608,0.5154666737266667,0.0168923009948913,0.06625008583,0.0861686547446666,4.70280647277832e-05,0.1052549403379347,0.0037749662537651,0.0851739995401954,0.1766456832661764,0,low_traffic
0.28209185595,0.017414096356028,0.013198985425377,0.0226440620356,0.0061034214693621,0.0627196793885869,0.0582500151901086,0.0409347933193478,0.0395082064989285,0.020045140510326,0.0127736310572434,0.3992526795666666,0.0087130173382173,3.025777785488889,0.0054216384879581,0.1817123293612499,3.0065209825,1.462645708025,0.0092908577478181,1.2981271721,3.55520005,0.013362741468,1.453249929275,0.021551596487665,0.0512826313079347,0.3878749906375,0.0179566414086021,0.2322428225999999,0.0963101982962499,4.870891571044922e-05,0.1485078593602173,0.0037347854984545,0.0951087143316581,0.2121786229342157,0,low_traffic
0.28578715319,0.015693661108125,0.0122063606945625,0.0234059582261971,0.0076801313189698,0.0628943135549462,0.0648513147796774,0.0447096798946236,0.0455790007511111,0.0156045116320163,0.0156741452662972,0.39967005249,0.0075349085909908,4.010500045350001,0.0030916357028469,0.185246491399,3.010989376,3.00861078,0.0092537999085833,0.2608616352,3.559799952,0.01398694515,3.5837500650000003,0.023529469963651,0.0563655848064516,0.39930005069,0.0174891871746236,0.06625008583,0.094926977151,4.616761818910256e-05,0.1358083421845161,0.0035344873149398,0.0919301786234092,0.2022603552693204,0,low_traffic
0.2406711577818181,0.0158349877066513,0.0139525003803661,0.0244911093426315,0.0061268217303755,0.0647133005334042,0.0944388514168421,0.0692553214711702,0.0415512537274358,0.022364963870851,0.0137439522010697,0.3379922905999999,0.0079348061935744,2.9871666995750004,0.0043162250509314,0.1752455450927272,3.0061238785714286,2.40426731,0.0086209774009142,2.32402467,3.5604285814285714,0.01196789741,2.39199995,0.0224819867012177,0.080127655123617,0.3314545804272727,0.0171923587678125,0.2977070808,0.0608918666792727,4.649162292480469e-05,0.1548118667094681,0.0040209631414104,0.099237933748679,0.2308521154925961,0,low_traffic
0.2193444796485714,0.0172268704094907,0.0127131587137704,0.021374994512,0.0064238827565567,0.0684781049584375,0.0730664580914583,0.0544791718220833,0.0445042269505714,0.0156045116320163,0.0160897978548583,0.31344330305,0.0075349085909908,2.712499990814286,0.0026269753765706,0.142332587895,3.0043405825,2.526709458,0.0096324752298235,2.41394486,4.345000025999999,0.0189606348633333,2.5175999579999995,0.0237556643308438,0.0648854225784375,0.3104285512142857,0.0174252813018749,0.22788376804,0.0603156770940714,4.563927650451661e-05,0.1500238179797917,0.0047226670901617,0.0970412849251229,0.2226996421427358,0,low_traffic
0.3134602704999999,0.0168882597541363,0.018166881796675,0.0245028483194736,0.0066039650629835,0.0639664925935789,0.0732630026868421,0.0518420922052631,0.0379332680402631,0.0199344936126315,0.0161360045039342,0.426054875,0.0087629167644947,3.9300000651,0.0028231239307813,0.18829568225,3.0020442,3.00642824,0.0140644224031263,0.2608616352,5.87099981,0.01276397705,3.57200002,0.0225254765226491,0.062157891916,0.4320000012333334,0.0181310779128421,0.06625008583,0.1234587828033333,5.362033843994141e-05,0.155373179238421,0.0039546030534222,0.0960765197721541,0.2217655022586667,0,low_traffic
0.2578374226466666,0.0167391453281651,0.0164257200714999,0.0241312980615254,0.0070452228054273,0.064477195122234,0.0929391409320212,0.0695531824710638,0.050974466174074,0.0199346567674468,0.0190310570325917,0.34715873394,0.0079571211580531,2.92846666776,0.0026821279514109,0.1763380050273333,3.018158785,2.346526804488889,0.0107784849205454,1.21720175418,3.582500095,0.01723289489,3.22409996529,0.0240448215064592,0.0796808536909574,0.3421333630333333,0.0179195378646808,0.28411326404,0.0758080959266666,5.505681037902832e-05,0.132677669190851,0.004211557444485,0.0961219114515786,0.2087929683979807,0,low_traffic
0.3296842177166667,0.0165922719704205,0.0205408583596373,0.022436416147,0.0060496695338381,0.0665894979905434,0.0643604553184782,0.0464891350711956,0.0413574536593333,0.0200484472724999,0.0122902985649013,0.4515411455833333,0.008005632005163,3.797666703,0.0028296709052453,0.2235402265933333,3.00807386,3.00184178,0.01670687198,2.88886284,3.562250075,0.01315391063,3.55200004,0.0214755209977269,0.0567934642581521,0.4461666742666667,0.0173018471009782,0.544798851,0.0952669381933333,4.685521125793457e-05,0.1363426135608695,0.0036069172794621,0.0950875895748042,0.204622471969902,0,low_traffic
0.4645304502428571,0.0164394591500892,0.0145389719978026,0.0234609246229166,0.0060464654218257,0.0650375675772165,0.0963778937829896,0.0689484728873195,0.0425457220748717,0.0188549253088659,0.0156273121615381,0.8852957549466667,0.0091469681123711,3.58312500548125,0.0050358538520315,0.3387043129692857,3.018946563333333,2.3214634863,0.01869451999575,1.5146703686333334,3.560857121428571,0.01113080978,2.572499988116667,0.0229359108131148,0.0796185399957732,0.9633333041666668,0.0173401070583505,0.3567533492666667,0.1067245517357142,4.5180320739746094e-05,0.2026899720802061,0.0038257376115839,0.1092185890563967,0.2786388861739252,0,low_traffic
0.29250768815,0.0150350388451415,0.0124520357081739,0.0251595865568181,0.0060468507653185,0.064144182194,0.0674553627535106,0.0455368468555789,0.0436821712336111,0.0156045116320163,0.012036881849172,0.3860925435583333,0.0075349085909908,3.470545416481818,0.0060969380760786,0.2060082753141666,3.004602348333333,2.077549276525,0.0082858999558645,1.9595130051,3.570666745,0.01851201057,2.0637500246,0.0223972993075172,0.0569157801072631,0.3921666740833333,0.0178107987017021,0.2493807673249999,0.078375577915,4.993677139282226e-05,0.1593228364856841,0.0038479981593851,0.0952844293141742,0.2253699234151429,0,low_traffic
0.28203363414,0.0194794777238288,0.0169196162391971,0.0221959627553846,0.0058413026914317,0.066209785630625,0.0545797968829166,0.0388958404393749,0.0423025503329268,0.0196013574757291,0.011435000900322,0.38329026694,0.0095942243920833,2.32839998913,0.0044088935841873,0.184306693048,3.00282394,2.072905060875,0.0089650574827058,1.9590024322,3.5775001,0.01270508766,2.208250040725,0.0225938418303411,0.0498541618330208,0.3775000094799999,0.0190519392441666,0.2357593178499999,0.092948389043,5.139708518981933e-05,0.1315055240891666,0.004117080393375,0.0969683602760824,0.2033970625475471,0,low_traffic
0.321101158825,0.0193195642386511,0.0107498808574878,0.0245322402569387,0.0067782216588309,0.0681948809164948,0.0595518706910309,0.0435979439971134,0.0409661601529411,0.0156045116320163,0.0118762302930543,0.430829912375,0.0075349085909908,2.4140000306125,0.0027168347276512,0.2275186180774999,3.005101676666667,2.43380951,0.008573400973275,2.32674479,3.5946665566666667,0.01508593559,2.44099998,0.0229739520830421,0.0541958784223711,0.424999982075,0.018590993483402,0.2236733436,0.08969858287125,4.598571033012576e-05,0.1351580177038144,0.003700077098051,0.0949385725575693,0.2050753575209346,0,low_traffic
0.22155324215,0.0162943958595939,0.0168575412663194,0.022862184045,0.0058414625525302,0.0667418172908046,0.0696321492811494,0.0470000108005747,0.0367590699828571,0.0156045116320163,0.0124644599934972,0.316351044125,0.0075349085909908,2.9627000055500003,0.0083161687837276,0.1453196167695,3.0105716877777784,1.618956665242857,0.00619425376125,1.1631167324333334,3.801555602222222,0.0136389732299999,1.6884285691714287,0.0192525705919194,0.0573678071382758,0.311949956365,0.0173947728867816,0.2533393303,0.07064630984465,4.503130912780762e-05,0.1615548626106896,0.0036835388867716,0.096512104992621,0.2285575841402061,0,low_traffic
0.2469420194099999,0.0192219626629411,0.0122077270401836,0.0418772147180769,0.00709469778515,0.0668674501797701,0.062590393513908,0.0437471071803448,0.04291048645325,0.021466655287931,0.0123689832230869,0.35025231835,0.0082327332976091,2.44300005207,0.0027224016180406,0.164746522865,3.012617345,2.229908226425,0.01014945029988,1.33489871015,3.55299997,0.016549468035,2.503249940625,0.0238150968286201,0.0542183908806896,0.34739997382,0.0189060945575862,0.24760818475,0.070710515971,4.587173461914063e-05,0.1707316348906896,0.0041773300465118,0.1067983166024444,0.2363090907738144,0,low_traffic
0.2369675819076923,0.0165684200431904,0.0118238449065333,0.0234617690177083,0.006444386714859,0.0645306852017777,0.0743251501730769,0.0511444356617777,0.0362839763175675,0.0201520522396666,0.0120010840135082,0.3385133559307692,0.0083517445443444,3.0313076944538464,0.004686612348795,0.1463423141792307,3.013500304,2.812269366666667,0.0086416105420416,2.06630444,3.564666623333333,0.011257052415,2.9863332833333334,0.021410876050841,0.061622222254,0.3330000179923076,0.0176833099742222,0.34906792635,0.0869982609276923,4.594326019287109e-05,0.1431982569943333,0.0039573559386769,0.0944378629824608,0.2120550440495,0,low_traffic
0.2369539141166666,0.0155181029417488,0.010577205685629,0.0229700855513043,0.0063635967968085,0.0676043343461,0.0590145921618,0.0417500138213,0.0439930061454166,0.0156045116320163,0.0125199845445105,0.347968061725,0.0075349085909908,3.8439166308416666,0.0025777640154864,0.15698144829,3.004053968,2.9037644800000004,0.0085621873505277,2.31246757,4.97049991,0.0150999228133333,4.18783334,0.0241487826571954,0.051699986451,0.3433333634916666,0.0178307199438,0.2289535999,0.0697572231219166,5.682706832885742e-05,0.1155697726972,0.0038764170232357,0.0878239390714457,0.1899605728932727,0,low_traffic
0.2475660800533333,0.015432944743408,0.0173921836012736,0.0219767188988,0.0066657624390796,0.0647328796819802,0.0861189483233465,0.0575940538054455,0.0434490281135135,0.0156045116320163,0.0159983583316742,0.33824432686,0.0075349085909908,3.8442666647,0.0027726173389116,0.1550131002793333,3.005642051666667,3.0047625,0.0076442346324024,0.2608616352,3.9758332516666655,0.011257052415,4.665600008,0.022950219766059,0.0679505036434653,0.3357333182733333,0.0164838144049504,0.06625008583,0.0905035336699999,4.32729721069336e-05,0.1560606720062376,0.0043155504449148,0.0964222330324094,0.2256424061441441,0,low_traffic
0.2628950807333333,0.0209795648164574,0.011228507876,0.0260840433566666,0.0059541600250453,0.0655384932836458,0.0925121679744791,0.065833347528125,0.0433417072922222,0.0213158925329166,0.0139372875793017,0.3780801825444444,0.0095023810846979,2.705999935781818,0.0024795922355739,0.17149639125,3.0040797366666663,1.7735725212333335,0.0082252621645104,1.6251172203666666,4.25533334,0.011564970015,1.921250041175,0.0229098621500534,0.076291653005625,0.3749999999555555,0.0180295631242708,0.2217635313,0.0856418609555555,4.4065713882446286e-05,0.1286038259455208,0.0037656777038676,0.1017128226445729,0.2064058600364151,0,low_traffic
0.278620332425,0.0206367294494063,0.015280988477365,0.021595184995625,0.0064594317456887,0.0647317233732631,0.0635083581869072,0.041389467836421,0.0406329735415217,0.0210046040330526,0.0133533976380168,0.4792455831833333,0.0083687531309052,3.181333338916667,0.0037846614909532,0.18138119574,3.0093142325,0.4397904872,0.0088877636793103,0.2608616352,3.559599968,0.011377652484,2.44099998,0.0212141571154713,0.0522736724978947,0.3886250555,0.016796950366344,0.06625008583,0.0921550393037499,4.447698593139649e-05,0.1454760224754736,0.0040149529767851,0.0984465494472666,0.2126390524913333,0,low_traffic
0.2217043717326666,0.0168798471717543,0.0153893985208552,0.0216078978962962,0.0067580395167303,0.0662821109719191,0.0676381397134,0.0495757502633333,0.0410365073526087,0.019557890260202,0.0141731834927519,0.3171981016266667,0.0092781360687979,3.206437509775,0.0027555640854714,0.129457298888,3.011744295,3.006285263333333,0.0101950224457578,1.61309671,4.167749905,0.01127505302,4.876250022500001,0.0233739966078416,0.0599899075137373,0.31193334256,0.0170795050497979,0.3190815448,0.0841179529773333,4.448294639587402e-05,0.1558920445721212,0.0041585054321726,0.0989962300279557,0.2253658398433027,0,low_traffic
0.2873722076,0.0147519530438738,0.0137034298508831,0.02349037356875,0.0068897753940393,0.06619179992875,0.0623827228858333,0.0473958427640625,0.0393596367902564,0.021476569270625,0.0149430618647628,0.40052981372,0.0091307957956354,2.07729997448,0.0028297662725476,0.209384226749,3.0037247266666665,2.99866557,0.0098363819837763,2.84639573,3.540000036666666,0.0150415897299999,2.98699998,0.0246281764052994,0.0585520788944791,0.39140000338,0.0181970844619791,0.2415738105,0.0704985141709999,4.492402076721192e-05,0.1522856552997916,0.00403287305475,0.0961870167878809,0.2230597734069811,0,low_traffic
0.8748553384125,0.0166850436782272,0.012681699566129,0.022943542551923,0.0060059540724488,0.0664565989749473,0.0774174213278947,0.0498210555538947,0.0365892395775757,0.0181089376111578,0.015432226470135,1.3453222493625,0.0081884208462526,3.23774999035,0.0027587001133385,0.6813725223175,3.00636982,1.48600029915,0.00982527549325,1.2951453905,3.57599997,0.01187682151,1.478000162,0.0217888072659756,0.0607894947545263,2.8736000286500003,0.016310034296421,0.2431465387,0.16242477295625,4.510879516601562e-05,0.1314922707946315,0.0043744740655629,0.0922474008395654,0.2017011005765714,0,low_traffic
0.2423704586846154,0.0167700422184482,0.0146854983400694,0.0221211476727272,0.0058366380075125,0.0661127732415841,0.0583308946866336,0.0426138556756732,0.0408303877838235,0.0177075437938613,0.012119197066226,0.3523551500307693,0.008233854084693,1.8524614835153843,0.0040667607222559,0.1348230655123077,3.006146185,2.002183849375,0.0081114857246296,1.87071930815,3.56349992,0.01347231864,1.997999903375,0.0229518754105607,0.0530593985311881,0.3569230849461539,0.0191833784041584,0.2805570363499999,0.1015395201053846,4.431528922839042e-05,0.1489512235452475,0.004079133905617,0.0974562327855976,0.2199515071663063,0,low_traffic
0.2967825332666666,0.0169642450516071,0.0144644997312,0.0253293141640625,0.0067229303260744,0.0662639902927835,0.0756203592928571,0.0532061906083505,0.039380036289375,0.0196189265847422,0.0127533087111418,0.4203661282333333,0.0094065690761237,2.9990000301166666,0.0055158505063117,0.1901024977049999,3.011305565,3.00269031,0.0097395851162602,0.2608616352,3.57899987,0.01090407371,6.12999987,0.0234232523114912,0.0647010409850515,0.4180000225166667,0.0182560350435051,0.06625008583,0.1049244801083333,4.439949989318848e-05,0.1400381854856701,0.0036837741400291,0.0980691816955869,0.2089446860673831,0,low_traffic
0.283197903598,0.0164670488075217,0.0155810810763488,0.0223682689624,0.0059071938658176,0.0641344690209,0.0662299227601,0.0465999889299,0.0416473265548387,0.0194481062844999,0.0130648467904767,0.4056316136699999,0.00871402501965,2.74149996928,0.0032656239521424,0.171146583518,3.0050906475,1.8163785894,0.0122444982844074,1.6764283129333333,3.5602500375,0.010566532609,1.8056666820666667,0.0230175273725969,0.0571800088791,0.4073000430499999,0.0190427041009,0.2582726478,0.108273220047,4.631280899047852e-05,0.129696772064,0.0040822625153571,0.0925904181137658,0.199078811261,0,low_traffic
0.2435357888066666,0.0168400840287272,0.0131489175993846,0.024877066193913,0.0065891191621499,0.0642542549990909,0.072009760909899,0.0505454467936363,0.0484786454288235,0.0156045116320163,0.0147379303382695,0.3333684126066666,0.0075349085909908,2.7416666320466665,0.0029570150364689,0.1517312685386666,3.015179388,2.1795462328666666,0.0104844716111224,2.0743252402,3.574999948,0.01422297954,2.172499971083333,0.0245292958553008,0.0611717171036363,0.32513337132,0.0185503550212121,0.24114819365,0.0809976418753333,4.6586990356445314e-05,0.1496139535577777,0.0037815536520503,0.0948913202552891,0.2177946260894495,0,low_traffic
0.255935937125,0.0161480553619266,0.0106995794480666,0.0243092621437096,0.0071173962044279,0.0641432315635106,0.0756602236410638,0.0563191428976595,0.0390489164102631,0.0209181815967765,0.0161067386254332,0.3741602599,0.008705626141468,3.862000014399999,0.0035729169834708,0.1531431972737499,3.006668403333333,0.4397904872,0.008613516885427,0.2608616352,4.330714251428572,0.01306200027,2.44099998,0.0230460113520187,0.0670851215257446,0.3686249553625,0.0164962296741489,0.06625008583,0.0964455306475,4.4804811477661136e-05,0.1417858169076595,0.0038032086921492,0.0942093389221785,0.2081446349207692,0,low_traffic
