latency#AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,latency#Servi-searc.us-west-2.elb.amazonaws.com_remote,latency#lambda_step_priceLessThan55_AWS::Lambda,latency#payforadoption_AWS::ECS::Container,latency#adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL,latency#lambdastatusupdater_AWS::Lambda,latency#PetSite,latency#petInfo_AWS::DynamoDB::Table,latency#lambda_step_priceLessThan55,latency#Evidently_AWS::Evidently,latency#https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue,latency#amazon.com_remote,latency#DynamoDB_AWS::DynamoDB,latency#servi-searc.us-west-2.elb.amazonaws.com_remote,latency#SimpleSystemsManagement_AWS::SimpleSystemsManagement,latency#lambda_step_priceGreaterThan55_AWS::Lambda::Function,latency#lambda_step_priceGreaterThan55_AWS::Lambda,latency#PGSQL Query_remote,latency#SimpleNotificationService_AWS::SimpleNotificationService,latency#www.amazon.com_remote,latency#servi-petsi.us-west-2.elb.amazonaws.com_remote,latency#lambda_step_readDDB_AWS::Lambda::Function,latency#PetSearch_client,latency#SSM_AWS::SSM,latency#petlistadoptions_AWS::ECS::Fargate,latency#petlistadoptions_client,latency#PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,latency#PetSearch_AWS::ECS::Fargate,latency#lambda_step_readDDB_AWS::Lambda,latency#lambdastatusupdater_AWS::Lambda::Function,latency#lambda_step_readDDB,latency#AWS::StepFunctions::StateMachine,latency#lambda_step_priceLessThan55_AWS::Lambda::Function,latency#servi-lista.us-west-2.elb.amazonaws.com_remote,availability#AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement,availability#Servi-searc.us-west-2.elb.amazonaws.com_remote,availability#lambda_step_priceLessThan55_AWS::Lambda,availability#payforadoption_AWS::ECS::Container,availability#adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL,availability#lambdastatusupdater_AWS::Lambda,availability#PetSite,availability#petInfo_AWS::DynamoDB::Table,availability#lambda_step_priceLessThan55,availability#Evidently_AWS::Evidently,availability#https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue,availability#amazon.com_remote,availability#DynamoDB_AWS::DynamoDB,availability#servi-searc.us-west-2.elb.amazonaws.com_remote,availability#SimpleSystemsManagement_AWS::SimpleSystemsManagement,availability#lambda_step_priceGreaterThan55_AWS::Lambda::Function,availability#lambda_step_priceGreaterThan55_AWS::Lambda,availability#PGSQL Query_remote,availability#SimpleNotificationService_AWS::SimpleNotificationService,availability#www.amazon.com_remote,availability#servi-petsi.us-west-2.elb.amazonaws.com_remote,availability#lambda_step_readDDB_AWS::Lambda::Function,availability#PetSearch_client,availability#SSM_AWS::SSM,availability#petlistadoptions_AWS::ECS::Fargate,availability#petlistadoptions_client,availability#PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage,availability#PetSearch_AWS::ECS::Fargate,availability#lambda_step_readDDB_AWS::Lambda,availability#lambdastatusupdater_AWS::Lambda::Function,availability#lambda_step_readDDB,availability#AWS::StepFunctions::StateMachine,availability#lambda_step_priceLessThan55_AWS::Lambda::Function,availability#servi-lista.us-west-2.elb.amazonaws.com_remote,traffic,issue
0.0242523193339999,0.0109608241476285,3.133833323333333,0.2006217784913592,0.0041383746863909,0.0437526933546236,0.094986677649852,0.0116088416694582,2.418748516,0.28017559046,0.0075349085909908,0.0614500481508602,0.0749430235629411,0.0146384884887708,0.0181810613955555,3.0127104285714283,4.11337496375,0.0188140894732258,0.0156045116320163,0.1331839996988172,0.01230311393,0.3160688315705882,0.0061140012733219,0.1437153395188235,0.0223938110140424,4.6879053115844727e-05,0.0546021461407526,0.0060998669735899,0.3122941044823529,0.0644527609539784,0.2223213560052941,3.401647073270588,2.60964707,0.0419291451869767,100.0,100.0,83.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.94117647058823,83.33333333333333,100.0,low_traffic,0
0.0231448888755,0.0087685077717021,1.45750009955,0.206754298391619,0.00401960900275,0.0488541622882291,0.0928410641719775,0.0135734870534212,1.3342205262000002,0.2821502685,0.0088425154476145,0.0643022159635416,0.1310988266983333,0.0150296437087368,0.017340600219417,3.0087861166666663,3.55899995,0.0180598716306122,0.0204291517491666,0.1365050797373958,0.01246452331,0.4543215830666667,0.0046580663083091,0.2122226952966666,0.0221478351618482,4.565119743347168e-05,0.059281244863125,0.0058096667556416,0.4478332996,0.0767524068420833,0.3479699293333333,3.10266669205,1.47094988325,0.0422427861543478,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,low_traffic,0
0.0214726470723809,0.0100939598945,4.379199985,0.2066331025082524,0.0038590951066766,0.0457311830145161,0.0960323214256612,0.0130370896422315,1.99456685,0.30244290825,0.0095461953056344,0.0666279228686021,0.0696068320905714,0.0301032700867833,0.0159759885699074,3.02031898,3.553999895,0.0174092708058064,0.0208932071562365,0.1358504935925806,0.01350212097,0.3452983242571429,0.0026271159819658,0.1730840887028571,0.0235419327110091,4.578828811645508e-05,0.0564300988216129,0.0065643709047662,0.3397142886642857,0.0617789452949462,0.2476611307357143,3.4377142670357146,2.8345592875,0.0461557019799999,100.0,100.0,30.0,100.0,100.0,100.0,99.36974789915966,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,37.5,100.0,low_traffic,0
0.02439870684875,0.0095461628630545,3.563999883333333,0.1766456832661764,0.0037749662537651,0.0422499957234782,0.0851739995401954,0.0145082426231506,0.2608616352,0.06625008583,0.0136276375146363,0.0640540926236956,0.0861686547446666,0.0147426036649615,0.0171932124601435,3.005273695,3.54016665,0.0168923009948913,0.0182709260381818,0.1052549403379347,0.0157127380325,0.5197366394999999,0.0023482967817964,0.2402578192746666,0.0210240374878556,4.70280647277832e-05,0.0534239074332608,0.0058955144364526,0.5154666737266667,0.06213573009,0.3352455774066667,2.983933380886667,3.00767421,0.0395894759359459,100.0,100.0,0.0,100.0,100.0,100.0,99.36974789915966,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,0.0,100.0,low_traffic,0
0.0226440620356,0.0092908577478181,1.453249929275,0.2121786229342157,0.0037347854984545,0.0409347933193478,0.0951087143316581,0.0127736310572434,1.2981271721,0.2322428225999999,0.0087130173382173,0.0627196793885869,0.0963101982962499,0.013198985425377,0.017414096356028,3.0065209825,3.55520005,0.0179566414086021,0.020045140510326,0.1485078593602173,0.013362741468,0.3992526795666666,0.0054216384879581,0.1817123293612499,0.021551596487665,4.870891571044922e-05,0.0512826313079347,0.0061034214693621,0.3878749906375,0.0582500151901086,0.28209185595,3.025777785488889,1.462645708025,0.0395082064989285,100.0,100.0,100.0,100.0,100.0,100.0,99.57894736842104,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,100.0,100.0,low_traffic,0
0.0234059582261971,0.0092537999085833,3.5837500650000003,0.2022603552693204,0.0035344873149398,0.0447096798946236,0.0919301786234092,0.0156741452662972,0.2608616352,0.06625008583,0.0075349085909908,0.0628943135549462,0.094926977151,0.0122063606945625,0.015693661108125,3.010989376,3.559799952,0.0174891871746236,0.0156045116320163,0.1358083421845161,0.01398694515,0.39967005249,0.0030916357028469,0.185246491399,0.023529469963651,4.616761818910256e-05,0.0563655848064516,0.0076801313189698,0.39930005069,0.0648513147796774,0.28578715319,4.010500045350001,3.00861078,0.0455790007511111,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,10.0,0.0,100.0,low_traffic,0
0.0244911093426315,0.0086209774009142,2.39199995,0.2308521154925961,0.0040209631414104,0.0692553214711702,0.099237933748679,0.0137439522010697,2.32402467,0.2977070808,0.0079348061935744,0.0647133005334042,0.0608918666792727,0.0139525003803661,0.0158349877066513,3.0061238785714286,3.5604285814285714,0.0171923587678125,0.022364963870851,0.1548118667094681,0.01196789741,0.3379922905999999,0.0043162250509314,0.1752455450927272,0.0224819867012177,4.649162292480469e-05,0.080127655123617,0.0061268217303755,0.3314545804272727,0.0944388514168421,0.2406711577818181,2.9871666995750004,2.40426731,0.0415512537274358,100.0,100.0,100.0,100.0,100.0,100.0,99.58246346555325,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,41.66666666666666,100.0,100.0,low_traffic,0
0.021374994512,0.0096324752298235,2.5175999579999995,0.2226996421427358,0.0047226670901617,0.0544791718220833,0.0970412849251229,0.0160897978548583,2.41394486,0.22788376804,0.0075349085909908,0.0684781049584375,0.0603156770940714,0.0127131587137704,0.0172268704094907,3.0043405825,4.345000025999999,0.0174252813018749,0.0156045116320163,0.1500238179797917,0.0189606348633333,0.31344330305,0.0026269753765706,0.142332587895,0.0237556643308438,4.563927650451661e-05,0.0648854225784375,0.0064238827565567,0.3104285512142857,0.0730664580914583,0.2193444796485714,2.712499990814286,2.526709458,0.0445042269505714,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.42857142857143,100.0,100.0,low_traffic,0
0.0245028483194736,0.0140644224031263,3.57200002,0.2217655022586667,0.0039546030534222,0.0518420922052631,0.0960765197721541,0.0161360045039342,0.2608616352,0.06625008583,0.0087629167644947,0.0639664925935789,0.1234587828033333,0.018166881796675,0.0168882597541363,3.0020442,5.87099981,0.0181310779128421,0.0199344936126315,0.155373179238421,0.01276397705,0.426054875,0.0028231239307813,0.18829568225,0.0225254765226491,5.362033843994141e-05,0.062157891916,0.0066039650629835,0.4320000012333334,0.0732630026868421,0.3134602704999999,3.9300000651,3.00642824,0.0379332680402631,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.33333333333333,0.0,100.0,low_traffic,0
0.0241312980615254,0.0107784849205454,3.22409996529,0.2087929683979807,0.004211557444485,0.0695531824710638,0.0961219114515786,0.0190310570325917,1.21720175418,0.28411326404,0.0079571211580531,0.064477195122234,0.0758080959266666,0.0164257200714999,0.0167391453281651,3.018158785,3.582500095,0.0179195378646808,0.0199346567674468,0.132677669190851,0.01723289489,0.34715873394,0.0026821279514109,0.1763380050273333,0.0240448215064592,5.505681037902832e-05,0.0796808536909574,0.0070452228054273,0.3421333630333333,0.0929391409320212,0.2578374226466666,2.92846666776,2.346526804488889,0.050974466174074,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,53.333333333333336,44.44444444444444,100.0,low_traffic,0
0.022436416147,0.01670687198,3.55200004,0.204622471969902,0.0036069172794621,0.0464891350711956,0.0950875895748042,0.0122902985649013,2.88886284,0.544798851,0.008005632005163,0.0665894979905434,0.0952669381933333,0.0205408583596373,0.0165922719704205,3.00807386,3.562250075,0.0173018471009782,0.0200484472724999,0.1363426135608695,0.01315391063,0.4515411455833333,0.0028296709052453,0.2235402265933333,0.0214755209977269,4.685521125793457e-05,0.0567934642581521,0.0060496695338381,0.4461666742666667,0.0643604553184782,0.3296842177166667,3.797666703,3.00184178,0.0413574536593333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,16.66666666666667,0.0,100.0,low_traffic,0
0.0234609246229166,0.01869451999575,2.572499988116667,0.2786388861739252,0.0038257376115839,0.0689484728873195,0.1092185890563967,0.0156273121615381,1.5146703686333334,0.3567533492666667,0.0091469681123711,0.0650375675772165,0.1067245517357142,0.0145389719978026,0.0164394591500892,3.018946563333333,3.560857121428571,0.0173401070583505,0.0188549253088659,0.2026899720802061,0.01113080978,0.8852957549466667,0.0050358538520315,0.3387043129692857,0.0229359108131148,4.5180320739746094e-05,0.0796185399957732,0.0060464654218257,0.9633333041666668,0.0963778937829896,0.4645304502428571,3.58312500548125,2.3214634863,0.0425457220748717,100.0,100.0,66.66666666666666,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,86.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,86.66666666666667,100.0,100.0,37.5,60.0,100.0,low_traffic,0
0.0251595865568181,0.0082858999558645,2.0637500246,0.2253699234151429,0.0038479981593851,0.0455368468555789,0.0952844293141742,0.012036881849172,1.9595130051,0.2493807673249999,0.0075349085909908,0.064144182194,0.078375577915,0.0124520357081739,0.0150350388451415,3.004602348333333,3.570666745,0.0178107987017021,0.0156045116320163,0.1593228364856841,0.01851201057,0.3860925435583333,0.0060969380760786,0.2060082753141666,0.0223972993075172,4.993677139282226e-05,0.0569157801072631,0.0060468507653185,0.3921666740833333,0.0674553627535106,0.29250768815,3.470545416481818,2.077549276525,0.0436821712336111,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,45.45454545454545,100.0,100.0,low_traffic,0
